# board=.../test file/BellContacts2.bot.etch.tap
# tool size=0.007000
# pass=1
# preview window width=800 height=600
-0.66100, 0.68540,-0.66100, 0.66660
-0.66100, 0.66660,-0.66169, 0.66495
-1.23500, 0.67640,-1.23500, 0.62560
-1.23500, 0.62560,-1.23569, 0.62395
-1.23569, 0.62395,-1.23695, 0.62269
-1.23695, 0.62269,-1.23860, 0.62200
-1.23860, 0.62200,-1.28940, 0.62200
-1.28940, 0.62200,-1.29105, 0.62269
-1.29105, 0.62269,-1.29231, 0.62395
-1.29231, 0.62395,-1.29300, 0.62560
-1.29300, 0.62560,-1.29300, 0.77540
-1.29300, 0.77540,-1.29231, 0.77705
-1.29231, 0.77705,-1.29105, 0.77831
-1.29105, 0.77831,-1.28940, 0.77900
-1.28940, 0.77900,-1.23860, 0.77900
-1.23860, 0.77900,-1.23695, 0.77831
-1.23695, 0.77831,-1.23569, 0.77705
-1.23569, 0.77705,-1.23500, 0.77540
-1.23500, 0.77540,-1.23500, 0.72460
-1.23500, 0.72460,-1.23500, 0.67640
# pass=2
# preview window width=800 height=600
-0.05545, 0.57212,-0.05812, 0.56945
-0.05812, 0.56945,-0.06161, 0.56800
-0.06161, 0.56800,-0.11439, 0.56800
-0.11439, 0.56800,-0.11788, 0.56945
-0.11788, 0.56945,-0.12055, 0.57212
-0.12055, 0.57212,-0.12200, 0.57561
-0.12200, 0.57561,-0.12200, 0.77639
-0.12200, 0.77639,-0.12055, 0.77988
-0.12055, 0.77988,-0.11788, 0.78255
-0.11788, 0.78255,-0.11439, 0.78400
-0.11439, 0.78400,-0.06161, 0.78400
-0.06161, 0.78400,-0.05812, 0.78255
-0.05812, 0.78255,-0.05545, 0.77988
-0.05545, 0.77988,-0.05400, 0.77639
-0.05400, 0.77639,-0.05400, 0.72361
-0.05400, 0.72361,-0.05400, 0.67739
-0.05400, 0.67739,-0.05400, 0.57561
-0.05400, 0.57561,-0.05545, 0.57212
-0.57212, 0.47755,-0.56945, 0.47488
-0.56945, 0.47488,-0.56800, 0.47139
-0.56800, 0.47139,-0.56800, 0.41861
-0.56800, 0.41861,-0.56945, 0.41512
-0.56945, 0.41512,-0.57212, 0.41245
-0.57212, 0.41245,-0.57561, 0.41100
-0.57561, 0.41100,-0.62839, 0.41100
-0.62839, 0.41100,-0.67461, 0.41100
-0.67461, 0.41100,-0.77639, 0.41100
-0.77639, 0.41100,-0.77988, 0.41245
-0.77988, 0.41245,-0.78255, 0.41512
-0.78255, 0.41512,-0.78400, 0.41861
-0.78400, 0.41861,-0.78400, 0.47139
-0.78400, 0.47139,-0.78255, 0.47488
-0.78255, 0.47488,-0.77988, 0.47755
-0.77988, 0.47755,-0.77639, 0.47900
-0.77639, 0.47900,-0.57561, 0.47900
-0.57561, 0.47900,-0.57212, 0.47755
-0.65745, 0.66212,-0.66012, 0.65945
-0.66012, 0.65945,-0.66361, 0.65800
-0.66361, 0.65800,-0.68439, 0.65800
-0.68439, 0.65800,-0.68788, 0.65945
-0.68788, 0.65945,-0.69055, 0.66212
-0.69055, 0.66212,-0.69200, 0.66561
-0.69200, 0.66561,-0.69200, 0.68639
-0.69200, 0.68639,-0.69055, 0.68988
-0.69055, 0.68988,-0.68788, 0.69255
-0.68788, 0.69255,-0.68439, 0.69400
-0.68439, 0.69400,-0.66361, 0.69400
-0.66361, 0.69400,-0.66012, 0.69255
-0.66012, 0.69255,-0.65745, 0.68988
-0.65745, 0.68988,-0.65600, 0.68639
-0.65600, 0.68639,-0.65600, 0.66561
-0.65600, 0.66561,-0.65745, 0.66212
-1.23000, 0.67739,-1.23000, 0.62461
-1.23000, 0.62461,-1.23145, 0.62112
-1.23145, 0.62112,-1.23412, 0.61845
-1.23412, 0.61845,-1.23761, 0.61700
-1.23761, 0.61700,-1.29039, 0.61700
-1.29039, 0.61700,-1.29388, 0.61845
-1.29388, 0.61845,-1.29655, 0.62112
-1.29655, 0.62112,-1.29800, 0.62461
-1.29800, 0.62461,-1.29800, 0.77639
-1.29800, 0.77639,-1.29655, 0.77988
-1.29655, 0.77988,-1.29388, 0.78255
-1.29388, 0.78255,-1.29039, 0.78400
-1.29039, 0.78400,-1.23761, 0.78400
-1.23761, 0.78400,-1.23412, 0.78255
-1.23412, 0.78255,-1.23145, 0.77988
-1.23145, 0.77988,-1.23000, 0.77639
-1.23000, 0.77639,-1.23000, 0.72361
-1.23000, 0.72361,-1.23000, 0.67739
# pass=3
# preview window width=800 height=600
-0.05190, 0.56860,-0.05460, 0.56590
-0.05460, 0.56590,-0.05790, 0.56399
-0.05790, 0.56399,-0.06159, 0.56300
-0.06159, 0.56300,-0.11441, 0.56300
-0.11441, 0.56300,-0.11810, 0.56399
-0.11810, 0.56399,-0.12140, 0.56590
-0.12140, 0.56590,-0.12410, 0.56860
-0.12410, 0.56860,-0.12601, 0.57190
-0.12601, 0.57190,-0.12700, 0.57559
-0.12700, 0.57559,-0.12700, 0.77641
-0.12700, 0.77641,-0.12601, 0.78010
-0.12601, 0.78010,-0.12410, 0.78340
-0.12410, 0.78340,-0.12140, 0.78610
-0.12140, 0.78610,-0.11810, 0.78801
-0.11810, 0.78801,-0.11441, 0.78900
-0.11441, 0.78900,-0.06159, 0.78900
-0.06159, 0.78900,-0.05790, 0.78801
-0.05790, 0.78801,-0.05460, 0.78610
-0.05460, 0.78610,-0.05190, 0.78340
-0.05190, 0.78340,-0.04999, 0.78010
-0.04999, 0.78010,-0.04900, 0.77641
-0.04900, 0.77641,-0.04900, 0.72359
-0.04900, 0.72359,-0.04900, 0.67741
-0.04900, 0.67741,-0.04900, 0.57559
-0.04900, 0.57559,-0.04999, 0.57190
-0.04999, 0.57190,-0.05190, 0.56860
-0.56860, 0.48110,-0.56590, 0.47840
-0.56590, 0.47840,-0.56399, 0.47510
-0.56399, 0.47510,-0.56300, 0.47141
-0.56300, 0.47141,-0.56300, 0.41859
-0.56300, 0.41859,-0.56399, 0.41490
-0.56399, 0.41490,-0.56590, 0.41160
-0.56590, 0.41160,-0.56860, 0.40890
-0.56860, 0.40890,-0.57190, 0.40699
-0.57190, 0.40699,-0.57559, 0.40600
-0.57559, 0.40600,-0.62841, 0.40600
-0.62841, 0.40600,-0.67459, 0.40600
-0.67459, 0.40600,-0.77641, 0.40600
-0.77641, 0.40600,-0.78010, 0.40699
-0.78010, 0.40699,-0.78340, 0.40890
-0.78340, 0.40890,-0.78610, 0.41160
-0.78610, 0.41160,-0.78801, 0.41490
-0.78801, 0.41490,-0.78900, 0.41859
-0.78900, 0.41859,-0.78900, 0.47141
-0.78900, 0.47141,-0.78801, 0.47510
-0.78801, 0.47510,-0.78610, 0.47840
-0.78610, 0.47840,-0.78340, 0.48110
-0.78340, 0.48110,-0.78010, 0.48301
-0.78010, 0.48301,-0.77641, 0.48400
-0.77641, 0.48400,-0.57559, 0.48400
-0.57559, 0.48400,-0.57190, 0.48301
-0.57190, 0.48301,-0.56860, 0.48110
-0.65390, 0.65860,-0.65660, 0.65590
-0.65660, 0.65590,-0.65990, 0.65399
-0.65990, 0.65399,-0.66359, 0.65300
-0.66359, 0.65300,-0.68441, 0.65300
-0.68441, 0.65300,-0.68810, 0.65399
-0.68810, 0.65399,-0.69140, 0.65590
-0.69140, 0.65590,-0.69410, 0.65860
-0.69410, 0.65860,-0.69601, 0.66190
-0.69601, 0.66190,-0.69700, 0.66559
-0.69700, 0.66559,-0.69700, 0.68641
-0.69700, 0.68641,-0.69601, 0.69010
-0.69601, 0.69010,-0.69410, 0.69340
-0.69410, 0.69340,-0.69140, 0.69610
-0.69140, 0.69610,-0.68810, 0.69801
-0.68810, 0.69801,-0.68441, 0.69900
-0.68441, 0.69900,-0.66359, 0.69900
-0.66359, 0.69900,-0.65990, 0.69801
-0.65990, 0.69801,-0.65660, 0.69610
-0.65660, 0.69610,-0.65390, 0.69340
-0.65390, 0.69340,-0.65199, 0.69010
-0.65199, 0.69010,-0.65100, 0.68641
-0.65100, 0.68641,-0.65100, 0.66559
-0.65100, 0.66559,-0.65199, 0.66190
-0.65199, 0.66190,-0.65390, 0.65860
-1.22500, 0.67741,-1.22500, 0.62459
-1.22500, 0.62459,-1.22599, 0.62090
-1.22599, 0.62090,-1.22790, 0.61760
-1.22790, 0.61760,-1.23060, 0.61490
-1.23060, 0.61490,-1.23390, 0.61299
-1.23390, 0.61299,-1.23759, 0.61200
-1.23759, 0.61200,-1.29041, 0.61200
-1.29041, 0.61200,-1.29410, 0.61299
-1.29410, 0.61299,-1.29740, 0.61490
-1.29740, 0.61490,-1.30010, 0.61760
-1.30010, 0.61760,-1.30201, 0.62090
-1.30201, 0.62090,-1.30300, 0.62459
-1.30300, 0.62459,-1.30300, 0.77641
-1.30300, 0.77641,-1.30201, 0.78010
-1.30201, 0.78010,-1.30010, 0.78340
-1.30010, 0.78340,-1.29740, 0.78610
-1.29740, 0.78610,-1.29410, 0.78801
-1.29410, 0.78801,-1.29041, 0.78900
-1.29041, 0.78900,-1.23759, 0.78900
-1.23759, 0.78900,-1.23390, 0.78801
-1.23390, 0.78801,-1.23060, 0.78610
-1.23060, 0.78610,-1.22790, 0.78340
-1.22790, 0.78340,-1.22599, 0.78010
-1.22599, 0.78010,-1.22500, 0.77641
-1.22500, 0.77641,-1.22500, 0.72359
-1.22500, 0.72359,-1.22500, 0.67741
# pass=4
# preview window width=800 height=600
-0.04790, 0.56553,-0.05153, 0.56190
-0.05153, 0.56190,-0.05597, 0.55933
-0.05597, 0.55933,-0.06093, 0.55800
-0.06093, 0.55800,-0.11507, 0.55800
-0.11507, 0.55800,-0.12003, 0.55933
-0.12003, 0.55933,-0.12447, 0.56190
-0.12447, 0.56190,-0.12810, 0.56553
-0.12810, 0.56553,-0.13067, 0.56997
-0.13067, 0.56997,-0.13200, 0.57493
-0.13200, 0.57493,-0.13200, 0.77707
-0.13200, 0.77707,-0.13067, 0.78203
-0.13067, 0.78203,-0.12810, 0.78647
-0.12810, 0.78647,-0.12447, 0.79010
-0.12447, 0.79010,-0.12003, 0.79267
-0.12003, 0.79267,-0.11507, 0.79400
-0.11507, 0.79400,-0.06093, 0.79400
-0.06093, 0.79400,-0.05597, 0.79267
-0.05597, 0.79267,-0.05153, 0.79010
-0.05153, 0.79010,-0.04790, 0.78647
-0.04790, 0.78647,-0.04533, 0.78203
-0.04533, 0.78203,-0.04400, 0.77707
-0.04400, 0.77707,-0.04400, 0.72293
-0.04400, 0.72293,-0.04400, 0.67807
-0.04400, 0.67807,-0.04400, 0.57493
-0.04400, 0.57493,-0.04533, 0.56997
-0.04533, 0.56997,-0.04790, 0.56553
-0.56553, 0.48510,-0.56190, 0.48147
-0.56190, 0.48147,-0.55933, 0.47703
-0.55933, 0.47703,-0.55800, 0.47207
-0.55800, 0.47207,-0.55800, 0.41793
-0.55800, 0.41793,-0.55933, 0.41297
-0.55933, 0.41297,-0.56190, 0.40853
-0.56190, 0.40853,-0.56553, 0.40490
-0.56553, 0.40490,-0.56997, 0.40233
-0.56997, 0.40233,-0.57493, 0.40100
-0.57493, 0.40100,-0.62907, 0.40100
-0.62907, 0.40100,-0.67393, 0.40100
-0.67393, 0.40100,-0.77707, 0.40100
-0.77707, 0.40100,-0.78203, 0.40233
-0.78203, 0.40233,-0.78647, 0.40490
-0.78647, 0.40490,-0.79010, 0.40853
-0.79010, 0.40853,-0.79267, 0.41297
-0.79267, 0.41297,-0.79400, 0.41793
-0.79400, 0.41793,-0.79400, 0.47207
-0.79400, 0.47207,-0.79267, 0.47703
-0.79267, 0.47703,-0.79010, 0.48147
-0.79010, 0.48147,-0.78647, 0.48510
-0.78647, 0.48510,-0.78203, 0.48767
-0.78203, 0.48767,-0.77707, 0.48900
-0.77707, 0.48900,-0.57493, 0.48900
-0.57493, 0.48900,-0.56997, 0.48767
-0.56997, 0.48767,-0.56553, 0.48510
-0.64990, 0.65553,-0.65353, 0.65190
-0.65353, 0.65190,-0.65797, 0.64933
-0.65797, 0.64933,-0.66293, 0.64800
-0.66293, 0.64800,-0.68507, 0.64800
-0.68507, 0.64800,-0.69003, 0.64933
-0.69003, 0.64933,-0.69447, 0.65190
-0.69447, 0.65190,-0.69810, 0.65553
-0.69810, 0.65553,-0.70067, 0.65997
-0.70067, 0.65997,-0.70200, 0.66493
-0.70200, 0.66493,-0.70200, 0.68707
-0.70200, 0.68707,-0.70067, 0.69203
-0.70067, 0.69203,-0.69810, 0.69647
-0.69810, 0.69647,-0.69447, 0.70010
-0.69447, 0.70010,-0.69003, 0.70267
-0.69003, 0.70267,-0.68507, 0.70400
-0.68507, 0.70400,-0.66293, 0.70400
-0.66293, 0.70400,-0.65797, 0.70267
-0.65797, 0.70267,-0.65353, 0.70010
-0.65353, 0.70010,-0.64990, 0.69647
-0.64990, 0.69647,-0.64733, 0.69203
-0.64733, 0.69203,-0.64600, 0.68707
-0.64600, 0.68707,-0.64600, 0.66493
-0.64600, 0.66493,-0.64733, 0.65997
-0.64733, 0.65997,-0.64990, 0.65553
-1.22000, 0.67807,-1.22000, 0.62393
-1.22000, 0.62393,-1.22133, 0.61897
-1.22133, 0.61897,-1.22390, 0.61453
-1.22390, 0.61453,-1.22753, 0.61090
-1.22753, 0.61090,-1.23197, 0.60833
-1.23197, 0.60833,-1.23693, 0.60700
-1.23693, 0.60700,-1.29107, 0.60700
-1.29107, 0.60700,-1.29603, 0.60833
-1.29603, 0.60833,-1.30047, 0.61090
-1.30047, 0.61090,-1.30410, 0.61453
-1.30410, 0.61453,-1.30667, 0.61897
-1.30667, 0.61897,-1.30800, 0.62393
-1.30800, 0.62393,-1.30800, 0.77707
-1.30800, 0.77707,-1.30667, 0.78203
-1.30667, 0.78203,-1.30410, 0.78647
-1.30410, 0.78647,-1.30047, 0.79010
-1.30047, 0.79010,-1.29603, 0.79267
-1.29603, 0.79267,-1.29107, 0.79400
-1.29107, 0.79400,-1.23693, 0.79400
-1.23693, 0.79400,-1.23197, 0.79267
-1.23197, 0.79267,-1.22753, 0.79010
-1.22753, 0.79010,-1.22390, 0.78647
-1.22390, 0.78647,-1.22133, 0.78203
-1.22133, 0.78203,-1.22000, 0.77707
-1.22000, 0.77707,-1.22000, 0.72293
-1.22000, 0.72293,-1.22000, 0.67807
# pass=5
# preview window width=800 height=600
-0.04447, 0.56188,-0.04788, 0.55847
-0.04788, 0.55847,-0.05189, 0.55579
-0.05189, 0.55579,-0.05635, 0.55394
-0.05635, 0.55394,-0.06109, 0.55300
-0.06109, 0.55300,-0.11491, 0.55300
-0.11491, 0.55300,-0.11965, 0.55394
-0.11965, 0.55394,-0.12411, 0.55579
-0.12411, 0.55579,-0.12812, 0.55847
-0.12812, 0.55847,-0.13153, 0.56188
-0.13153, 0.56188,-0.13421, 0.56589
-0.13421, 0.56589,-0.13606, 0.57035
-0.13606, 0.57035,-0.13700, 0.57509
-0.13700, 0.57509,-0.13700, 0.77691
-0.13700, 0.77691,-0.13606, 0.78165
-0.13606, 0.78165,-0.13421, 0.78611
-0.13421, 0.78611,-0.13153, 0.79012
-0.13153, 0.79012,-0.12812, 0.79353
-0.12812, 0.79353,-0.12411, 0.79621
-0.12411, 0.79621,-0.11965, 0.79806
-0.11965, 0.79806,-0.11491, 0.79900
-0.11491, 0.79900,-0.06109, 0.79900
-0.06109, 0.79900,-0.05635, 0.79806
-0.05635, 0.79806,-0.05189, 0.79621
-0.05189, 0.79621,-0.04788, 0.79353
-0.04788, 0.79353,-0.04447, 0.79012
-0.04447, 0.79012,-0.04179, 0.78611
-0.04179, 0.78611,-0.03994, 0.78165
-0.03994, 0.78165,-0.03900, 0.77691
-0.03900, 0.77691,-0.03900, 0.72309
-0.03900, 0.72309,-0.03900, 0.67791
-0.03900, 0.67791,-0.03900, 0.57509
-0.03900, 0.57509,-0.03994, 0.57035
-0.03994, 0.57035,-0.04179, 0.56589
-0.04179, 0.56589,-0.04447, 0.56188
-0.56188, 0.48853,-0.55847, 0.48512
-0.55847, 0.48512,-0.55579, 0.48111
-0.55579, 0.48111,-0.55394, 0.47665
-0.55394, 0.47665,-0.55300, 0.47191
-0.55300, 0.47191,-0.55300, 0.41809
-0.55300, 0.41809,-0.55394, 0.41335
-0.55394, 0.41335,-0.55579, 0.40889
-0.55579, 0.40889,-0.55847, 0.40488
-0.55847, 0.40488,-0.56188, 0.40147
-0.56188, 0.40147,-0.56589, 0.39879
-0.56589, 0.39879,-0.57035, 0.39694
-0.57035, 0.39694,-0.57509, 0.39600
-0.57509, 0.39600,-0.62891, 0.39600
-0.62891, 0.39600,-0.67409, 0.39600
-0.67409, 0.39600,-0.77691, 0.39600
-0.77691, 0.39600,-0.78165, 0.39694
-0.78165, 0.39694,-0.78611, 0.39879
-0.78611, 0.39879,-0.79012, 0.40147
-0.79012, 0.40147,-0.79353, 0.40488
-0.79353, 0.40488,-0.79621, 0.40889
-0.79621, 0.40889,-0.79806, 0.41335
-0.79806, 0.41335,-0.79900, 0.41809
-0.79900, 0.41809,-0.79900, 0.47191
-0.79900, 0.47191,-0.79806, 0.47665
-0.79806, 0.47665,-0.79621, 0.48111
-0.79621, 0.48111,-0.79353, 0.48512
-0.79353, 0.48512,-0.79012, 0.48853
-0.79012, 0.48853,-0.78611, 0.49121
-0.78611, 0.49121,-0.78165, 0.49306
-0.78165, 0.49306,-0.77691, 0.49400
-0.77691, 0.49400,-0.57509, 0.49400
-0.57509, 0.49400,-0.57035, 0.49306
-0.57035, 0.49306,-0.56589, 0.49121
-0.56589, 0.49121,-0.56188, 0.48853
-0.64647, 0.65188,-0.64988, 0.64847
-0.64988, 0.64847,-0.65389, 0.64579
-0.65389, 0.64579,-0.65835, 0.64394
-0.65835, 0.64394,-0.66309, 0.64300
-0.66309, 0.64300,-0.68491, 0.64300
-0.68491, 0.64300,-0.68965, 0.64394
-0.68965, 0.64394,-0.69411, 0.64579
-0.69411, 0.64579,-0.69812, 0.64847
-0.69812, 0.64847,-0.70153, 0.65188
-0.70153, 0.65188,-0.70421, 0.65589
-0.70421, 0.65589,-0.70606, 0.66035
-0.70606, 0.66035,-0.70700, 0.66509
-0.70700, 0.66509,-0.70700, 0.68691
-0.70700, 0.68691,-0.70606, 0.69165
-0.70606, 0.69165,-0.70421, 0.69611
-0.70421, 0.69611,-0.70153, 0.70012
-0.70153, 0.70012,-0.69812, 0.70353
-0.69812, 0.70353,-0.69411, 0.70621
-0.69411, 0.70621,-0.68965, 0.70806
-0.68965, 0.70806,-0.68491, 0.70900
-0.68491, 0.70900,-0.66309, 0.70900
-0.66309, 0.70900,-0.65835, 0.70806
-0.65835, 0.70806,-0.65389, 0.70621
-0.65389, 0.70621,-0.64988, 0.70353
-0.64988, 0.70353,-0.64647, 0.70012
-0.64647, 0.70012,-0.64379, 0.69611
-0.64379, 0.69611,-0.64194, 0.69165
-0.64194, 0.69165,-0.64100, 0.68691
-0.64100, 0.68691,-0.64100, 0.66509
-0.64100, 0.66509,-0.64194, 0.66035
-0.64194, 0.66035,-0.64379, 0.65589
-0.64379, 0.65589,-0.64647, 0.65188
-1.21500, 0.67791,-1.21500, 0.62409
-1.21500, 0.62409,-1.21594, 0.61935
-1.21594, 0.61935,-1.21779, 0.61489
-1.21779, 0.61489,-1.22047, 0.61088
-1.22047, 0.61088,-1.22388, 0.60747
-1.22388, 0.60747,-1.22789, 0.60479
-1.22789, 0.60479,-1.23235, 0.60294
-1.23235, 0.60294,-1.23709, 0.60200
-1.23709, 0.60200,-1.29091, 0.60200
-1.29091, 0.60200,-1.29565, 0.60294
-1.29565, 0.60294,-1.30011, 0.60479
-1.30011, 0.60479,-1.30412, 0.60747
-1.30412, 0.60747,-1.30753, 0.61088
-1.30753, 0.61088,-1.31021, 0.61489
-1.31021, 0.61489,-1.31206, 0.61935
-1.31206, 0.61935,-1.31300, 0.62409
-1.31300, 0.62409,-1.31300, 0.77691
-1.31300, 0.77691,-1.31206, 0.78165
-1.31206, 0.78165,-1.31021, 0.78611
-1.31021, 0.78611,-1.30753, 0.79012
-1.30753, 0.79012,-1.30412, 0.79353
-1.30412, 0.79353,-1.30011, 0.79621
-1.30011, 0.79621,-1.29565, 0.79806
-1.29565, 0.79806,-1.29091, 0.79900
-1.29091, 0.79900,-1.23709, 0.79900
-1.23709, 0.79900,-1.23235, 0.79806
-1.23235, 0.79806,-1.22789, 0.79621
-1.22789, 0.79621,-1.22388, 0.79353
-1.22388, 0.79353,-1.22047, 0.79012
-1.22047, 0.79012,-1.21779, 0.78611
-1.21779, 0.78611,-1.21594, 0.78165
-1.21594, 0.78165,-1.21500, 0.77691
-1.21500, 0.77691,-1.21500, 0.72309
-1.21500, 0.72309,-1.21500, 0.67791
# spot drills
-0.09700, 0.69200,-0.07900, 0.71000
-0.09700, 0.71000,-0.07900, 0.69200
-0.09700, 0.64200,-0.07900, 0.66000
-0.09700, 0.66000,-0.07900, 0.64200
-1.27300, 0.69200,-1.25500, 0.71000
-1.27300, 0.71000,-1.25500, 0.69200
-0.65925, 0.43675,-0.64275, 0.45325
-0.65925, 0.45325,-0.64275, 0.43675
-0.70925, 0.43675,-0.69275, 0.45325
-0.70925, 0.45325,-0.69275, 0.43675
-0.75500, 0.44000,-0.74500, 0.45000
-0.75500, 0.45000,-0.74500, 0.44000
-1.27300, 0.64200,-1.25500, 0.66000
-1.27300, 0.66000,-1.25500, 0.64200
-0.60700, 0.44000,-0.59700, 0.45000
-0.60700, 0.45000,-0.59700, 0.44000
-0.09300, 0.74500,-0.08300, 0.75500
-0.09300, 0.75500,-0.08300, 0.74500
-0.09300, 0.59700,-0.08300, 0.60700
-0.09300, 0.60700,-0.08300, 0.59700
-1.26900, 0.74500,-1.25900, 0.75500
-1.26900, 0.75500,-1.25900, 0.74500
-0.67450, 0.67550,-0.67350, 0.67650
-0.67450, 0.67650,-0.67350, 0.67550
